molecule_chembl_id,activity_label,standard_value,standard_units,target_chembl_id,assay_chembl_id,rdkit_canonical_smiles
CHEMBL518471,0,18300.0,nM,CHEMBL364,CHEMBL1009028,c1ccc2c(c1)C[C@H]1C3Nc4ccccc4C3CCN1C2
CHEMBL597053,0,12500.0,nM,CHEMBL364,CHEMBL1040692,O=C(CCNS(=O)(=O)c1ccc(Br)s1)N1CCc2ccccc2C1
CHEMBL568438,1,118.0,nM,CHEMBL364,CHEMBL1047873,CC1(CC(=O)NCc2ccccn2)CC2(CCCCC2)OO1
CHEMBL4851749,1,240.0,nM,CHEMBL364,CHEMBL4808817,CCCCCCc1cc(CNC(=O)[C@H](O)C(C)(C)CO)no1
CHEMBL527929,1,695.7,nM,CHEMBL364,CHEMBL1054503,CN1CCN(CC(=O)Nc2ccc(-c3ccc(-c4nc5ccccc5[nH]4)cc3)cc2)CC1
CHEMBL145654,0,17700.0,nM,CHEMBL364,CHEMBL753458,CO/N=C(\N)c1ccc(-c2ccc(-c3ccc(/C(N)=N/OC)cn3)o2)nc1
CHEMBL534832,1,696.35,nM,CHEMBL364,CHEMBL1054503,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc(F)c([N+](=O)[O-])c1
CHEMBL1214160,0,37210.0,nM,CHEMBL364,CHEMBL1217289,COc1cc(C=C2C(=O)OC(C)(C)OC2=O)ccc1OCc1ccccc1
CHEMBL6144860,0,27800.0,nM,CHEMBL364,CHEMBL6087737,O=C1CCCN1c1ccc(-n2nc3c(S(=O)(=O)N4CCOCC4)cccn3c2=O)cc1
CHEMBL581306,1,204.92,nM,CHEMBL364,CHEMBL1054503,O=S1(=O)C=C(c2ccccc2)CC1
CHEMBL4543145,1,438.0,nM,CHEMBL364,CHEMBL4310136,O=C(c1ccnc(Nc2nc3cnc(Nc4ccc(C(F)(F)F)nc4)cc3[nH]2)c1)N1CCN(C2CC2)CC1
CHEMBL584493,1,316.0,nM,CHEMBL364,CHEMBL1040692,CN1CCN(c2nc(NN=Cc3cc(I)ccc3O)nc(Nc3ccc([N+](=O)[O-])cc3)n2)CC1
CHEMBL597673,1,420.0,nM,CHEMBL364,CHEMBL1040691,Cc1ccc(-c2nc3ncccc3o2)cc1NC(=O)COc1ccc(C(C)(C)C)cc1
CHEMBL547127,1,325.12,nM,CHEMBL364,CHEMBL1054503,Clc1cc(Cl)c2c(c1)C(NCCCNc1nc3ccccc3[nH]1)CCO2
CHEMBL1569,0,10000.0,nM,CHEMBL364,CHEMBL1267249,Cl.NC12CC3CC(CC(C3)C1)C2
CHEMBL611069,1,165.8,nM,CHEMBL364,CHEMBL1040691,CN(CCCNc1ccnc2cc(Cl)ccc12)C(=O)c1ccc(C(F)(F)F)cc1
CHEMBL592594,0,15000.0,nM,CHEMBL364,CHEMBL730079,COc1ccc(NC(=O)COc2c(C)cc(Br)cc2C)c(OC)c1
CHEMBL548147,1,35.73,nM,CHEMBL364,CHEMBL1054503,Cc1nc2ccc3ccc(CNc4ccc(C(=O)CC(CCC(=O)O)C(=O)O)cc4)cc3c2c(=O)[nH]1.[Cl-].[Na+]
CHEMBL6192862,1,0.348,nM,CHEMBL364,CHEMBL6182671,CCC1=C(C)/C(=C/NC23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)N=C1c1ccc(CC)[nH]1
CHEMBL5537071,1,11.0,nM,CHEMBL364,CHEMBL5501227,CCC(Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1)C(=O)Nc1ccc(F)c(Cl)c1
CHEMBL3603981,1,42.0,nM,CHEMBL364,CHEMBL3607894,Cc1ccc(N2C(=O)[C@H](NC(=O)NCCNc3cccc4cc(Cl)ccc34)[C@@H]2/C=C/c2ccccc2)cc1
CHEMBL382314,0,94000.0,nM,CHEMBL364,CHEMBL884197,CCCCCCCCCCC1(C)OC(O)=C(CC)C1=O
CHEMBL3125843,0,108000.0,nM,CHEMBL364,CHEMBL3130133,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(CO)cnc(C)c2O)N1
CHEMBL373412,0,10000.0,nM,CHEMBL364,CHEMBL869198,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)o3)cn2)cc1
CHEMBL582698,1,872.0,nM,CHEMBL364,CHEMBL1040691,O=C(NC1CC1)c1ccc(N2C(=O)C3C4c5ccccc5C(c5ccccc54)C3C2=O)cc1
CHEMBL5424434,1,250.0,nM,CHEMBL364,CHEMBL5387098,CN(O)C(=O)CCCP(=O)(OCOC(=O)c1ccc2ccccc2c1)OCOC(=O)c1ccc2ccccc2c1
CHEMBL2334038,1,4.9,nM,CHEMBL364,CHEMBL2342741,C[C@@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccc(Nc2ccc(O)c(CN3CCCC3)c2)cc1)c1ccccc1
CHEMBL546485,1,792.75,nM,CHEMBL364,CHEMBL1054503,Cc1cccc2nc(-c3cccc(-c4ccc(NC(=O)Cc5ccccn5)cc4)c3)[nH]c12
CHEMBL2368251,1,4.04,nM,CHEMBL364,CHEMBL763542,C[C@H]1[C@H](Oc2ccc(F)cc2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3
CHEMBL445000,1,883.0,nM,CHEMBL364,CHEMBL975629,COc1cc2c3c(c1O)Oc1cc4c(cc1O)CCN(C)[C@H]4Cc1ccc(O)c(c1)Oc1ccc(cc1)C[C@@H]2NCC3
CHEMBL598783,1,935.15,nM,CHEMBL364,CHEMBL1054503,COC(=O)c1ccc(CC(C)NCC(O)c2cccc3ccccc23)cc1
CHEMBL530848,1,817.66,nM,CHEMBL364,CHEMBL1054503,COc1cc(CC(C)NCC(O)c2cccc(C(F)(F)F)c2)ccc1OCc1ccccc1
CHEMBL3466047,1,875.56,nM,CHEMBL364,CHEMBL4649964,COCCC1(CNC(=O)Nc2ccnc(C)c2)CCCC1
CHEMBL597952,1,175.24,nM,CHEMBL364,CHEMBL1054503,COc1ccc(CN2CCC(CNC(C)c3cccc4ccccc34)CC2)cc1.O=C(O)C(F)(F)F
CHEMBL577836,1,338.0,nM,CHEMBL364,CHEMBL1040692,O=S(=O)(NCCCCNc1ccnc2cc(Cl)ccc12)c1cc(Cl)ccc1Cl
CHEMBL4763061,1,1.9,nM,CHEMBL364,CHEMBL4713982,Cl.O=C(NO)c1cnc(N2CCC3(CCN(Cc4c[nH]c5ccccc45)C3)CC2)nc1
CHEMBL586768,1,992.0,nM,CHEMBL364,CHEMBL1054503,Nc1cccc(CNCc2ccc(-c3ccc(-c4nc5cc(F)ccc5[nH]4)s3)cc2)c1.O=C(O)C(F)(F)F
CHEMBL588436,1,796.0,nM,CHEMBL364,CHEMBL1040692,COc1ccc(CCNC(=O)Cn2c(C)cc3ccccc3c2=O)cc1OC
CHEMBL328470,1,317.0,nM,CHEMBL364,CHEMBL5096881,CC(C)CN(CCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1)C(=O)CC(=O)NO
CHEMBL452663,1,464.0,nM,CHEMBL364,CHEMBL975631,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc(OC)c4c3Oc3cc5c(cc3O4)CCN=C5C2)CCN1C
CHEMBL534743,1,837.21,nM,CHEMBL364,CHEMBL1054503,N#Cc1c(N2CCN(c3ccc(F)cc3)CC2)nc(N)c2c(N)nc3c(c12)CC(=O)N3C1CC1
CHEMBL4798658,0,10000.0,nM,CHEMBL364,CHEMBL6087727,Cc1cc(Nc2ccc(S(=O)(=O)Nc3ccc4ccccc4c3)cc2)n2nc(C)cc2n1.Cl
CHEMBL531435,1,786.94,nM,CHEMBL364,CHEMBL1054503,O=C(Nc1ccc2c(c1)CCN2C1CCN(Cc2cccc(F)c2F)C1)c1ccco1
CHEMBL604567,1,911.0,nM,CHEMBL364,CHEMBL1040692,CN(c1ccc(Cl)cc1)S(=O)(=O)c1ccc2[nH]cc(C(=O)NCCC3=CCCCC3)c(=O)c2c1
CHEMBL222824,0,17782800.0,nM,CHEMBL364,CHEMBL912647,CC(=O)CC(=O)CCC(=O)O
CHEMBL531369,1,307.56,nM,CHEMBL364,CHEMBL1054503,Cc1cccc2nc(-c3ccc(-c4ccc(CNCCNC(=O)c5ccnn5C)cc4)s3)[nH]c12.O=C(O)C(F)(F)F
CHEMBL587548,1,127.81,nM,CHEMBL364,CHEMBL1054503,Cl.Clc1ccc2c(N3CCN(CCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1
CHEMBL5583850,1,108.0,nM,CHEMBL364,CHEMBL5579578,C[C@H](CCC(=O)NCCCCNc1ccnc2cc(Cl)ccc12)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
CHEMBL6078358,1,2.6,nM,CHEMBL364,CHEMBL6073643,C[S+]([O-])C1CN(C(=O)O[C@@H]2CCC[C@]3(C2)OOC2(O3)C3CC4CC(C3)CC2C4)C1
CHEMBL4920023,0,10000.0,nM,CHEMBL364,CHEMBL4888491,Cc1n(CC(=O)c2ccccc2)c2ccccc2[n+]1CC(=O)c1ccccc1
CHEMBL4452553,0,100000.0,nM,CHEMBL364,CHEMBL4407819,CN(O)C(=O)CS(=O)(=O)C(c1ccccc1)P(=O)(O)O
CHEMBL546626,1,843.38,nM,CHEMBL364,CHEMBL1054503,Br.Oc1ccc(CCNCCCCNCCc2ccc(Cl)cc2)cc1O
CHEMBL528578,1,771.09,nM,CHEMBL364,CHEMBL1054503,Cc1cc(N[C@@H](CC(C)C)C(=O)NCCc2ccccc2)nc(NCCc2ccc(F)cc2)n1.O=C(O)C(F)(F)F
CHEMBL3127255,1,5.5,nM,CHEMBL364,CHEMBL3128904,COc1ccc(Nc2nc(NCCN(CCO[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5)CCO[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5)nc(Nc3ccc(OC)cc3)n2)cc1.O=C(O)C(=O)O
CHEMBL545877,1,700.08,nM,CHEMBL364,CHEMBL1054503,Cc1ccccc1CNC(=O)Nc1cccc(-c2csc(NC(=N)N)n2)c1
CHEMBL270773,1,162.1,nM,CHEMBL364,CHEMBL931166,COc1c(CN(CCNc2ccnc3cc(Cl)ccc23)CC(C)C)c(C(F)(F)F)c(OC)c2ccccc12
CHEMBL4070678,1,4.2,nM,CHEMBL364,CHEMBL4016437,Cc1cnccc1-c1cc(C(F)(F)F)cc(C2(C(C)C)C(C#N)=C(N)Oc3n[nH]c(C)c32)c1
CHEMBL532056,1,6.0,nM,CHEMBL364,CHEMBL4048940,Cc1[nH]c(C)c(-c2ccc(-c3ccc(C(F)(F)F)cc3C(F)(F)F)nc2)c(=O)c1Br
CHEMBL578506,1,524.0,nM,CHEMBL364,CHEMBL1040692,Cc1ccc(C(CCNc2ncnc3c2[nH]c2ccccc23)c2ccco2)cc1
CHEMBL530329,1,660.5,nM,CHEMBL364,CHEMBL1054503,CNc1ccc(CNCc2cccc(-c3ccc(-c4nc5cccc(C)c5[nH]4)cc3)c2)cc1.O=C(O)C(F)(F)F
CHEMBL2113990,0,40000.0,nM,CHEMBL364,CHEMBL2114000,Cc1cc(C(=O)CCC(=O)O)c(C)n1-c1ccc(F)cc1
CHEMBL545824,1,685.25,nM,CHEMBL364,CHEMBL1054503,CCCCN1CCN(c2cc(NS(=O)(=O)c3cccc(C(=O)Nc4ccc(C(F)(F)F)cc4)c3)ccc2OC)CC1.O=C(O)C(F)(F)F
CHEMBL546750,1,859.82,nM,CHEMBL364,CHEMBL1054503,CC(C(=O)NC1CCN(c2ccnc(Nc3ccc(F)cc3)n2)C1)c1ccc(Cl)cc1
CHEMBL530485,1,267.49,nM,CHEMBL364,CHEMBL1054503,Clc1nc2ccccn2c1C=Cc1ccc2ccccc2n1
CHEMBL208948,1,3.0,nM,CHEMBL364,CHEMBL866010,CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1cccc(OC)c1O
CHEMBL597851,1,733.0,nM,CHEMBL364,CHEMBL1040691,O=C(NCc1ccccc1)c1cnc(NCCCN2CCCC2)nc1NCC1CCCCC1
CHEMBL535958,1,198.9,nM,CHEMBL364,CHEMBL1040691,CCOC(=O)NN=CC=NNC(=O)OCC
CHEMBL588269,1,756.71,nM,CHEMBL364,CHEMBL1054503,COc1ccc(NC(=O)/C=C/c2cc(Br)ccc2F)cc1OCCN(C(C)C)C(C)C.O=C(O)C(F)(F)F
CHEMBL604736,0,12500.0,nM,CHEMBL364,CHEMBL1040692,COc1ccc(OC)c(NC2=C(Cl)C(=O)N(c3ccc(C)c(Cl)c3)C2=O)c1
CHEMBL1289046,1,156.0,nM,CHEMBL364,CHEMBL1293135,O=C(/C=C/c1ccc(Oc2ccccc2)cc1)N[C@@H](CCCCCC(=O)NO)C(=O)Nc1cccc2cccnc12
CHEMBL529168,1,758.67,nM,CHEMBL364,CHEMBL1054503,COc1ccc2ccccc2c1CCCCN1CCN(CC(c2ccc(F)cc2)N2CCC2)CC1.O=C(O)C(F)(F)F
CHEMBL535083,1,825.89,nM,CHEMBL364,CHEMBL1054503,CCCCCN1CCC(NS(=O)(=O)c2cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c2)C1.O=C(O)C(F)(F)F
CHEMBL501755,0,10300.0,nM,CHEMBL364,CHEMBL1034194,COc1ccc([C@@H]2COc3c(ccc(O)c3CC=C(C)C)C2)c(OC)c1O
CHEMBL529201,1,849.04,nM,CHEMBL364,CHEMBL1054503,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc2nonc2c1
CHEMBL545975,1,705.4,nM,CHEMBL364,CHEMBL1054503,CCOc1ccc(NC(=O)c2ccc(NCCCN3CC(C)CC(C)C3)c([N+](=O)[O-])c2)cc1
CHEMBL535289,1,69.61,nM,CHEMBL364,CHEMBL1054503,CC(=O)Nc1nc(N)c2c(ccc3c2ccn3CC(C)C)n1
CHEMBL578301,1,66.0,nM,CHEMBL364,CHEMBL1040691,O=C(Nc1ccc(C2=NCCN2)cc1)c1cc(Cl)c(C(=O)Nc2ccc(C3=NCCN3)cc2)cc1Cl
CHEMBL528495,1,740.81,nM,CHEMBL364,CHEMBL1054503,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccc(S(=O)(=O)N2CCc3ccccc32)cc1
CHEMBL580054,1,28.74,nM,CHEMBL364,CHEMBL1040692,O=C(/C=C/c1c[nH]cn1)N1CCC(n2c(CC3CCCC3)nc3cccnc32)CC1
CHEMBL381463,0,36000.0,nM,CHEMBL364,CHEMBL884197,CCCCCCCCCCC1(C)SC(O)=C(C)C1=O
CHEMBL6078553,1,5.0,nM,CHEMBL364,CHEMBL6073643,O=C(O[C@H]1CCC[C@@]2(C1)OOC1(O2)C2CC3CC(C2)CC1C3)N1CCNCC1
CHEMBL610772,1,630.0,nM,CHEMBL364,CHEMBL1069990,Cc1cc(N(C)C2CCCCC2)nc(N[C@H](C)c2ccccc2)n1
CHEMBL2407189,0,10000.0,nM,CHEMBL364,CHEMBL2412046,O=C(c1ccccc1Nc1cccc(C(F)(F)F)c1)N(O)CCC(c1ccc(Cl)c(Cl)c1)P(=O)(O)O
CHEMBL531089,1,925.45,nM,CHEMBL364,CHEMBL1054503,CC(C)COc1ccc(Cl)cc1Cc1ccc(-c2nc3ccc(Cl)cc3[nH]2)o1
CHEMBL580105,1,838.29,nM,CHEMBL364,CHEMBL1054503,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)C1CCN(Cc2ccc(F)cc2)CC1
CHEMBL533804,1,957.33,nM,CHEMBL364,CHEMBL1054503,CN1CCCN(Cc2cccc(-c3ccc(NS(=O)(=O)c4cccc5cccnc45)cc3)c2)CC1.O=C(O)C(F)(F)F
CHEMBL4875538,1,32.0,nM,CHEMBL364,CHEMBL4808462,CSc1nncc(-c2cnnc(OC(C)CN(C)C)n2)n1
CHEMBL582781,1,533.0,nM,CHEMBL364,CHEMBL1040691,COCCNC(=O)c1ccc2c(=O)n(Cc3ccc4c(c3)OCO4)c(=S)[nH]c2c1
CHEMBL586294,1,861.02,nM,CHEMBL364,CHEMBL1054503,COc1csc2cc(Br)ccc12
CHEMBL3890244,1,180.0,nM,CHEMBL364,CHEMBL3861183,CO[C@@H]1[C@@H](OC)[C@H](O[C@@H]2CC(=O)[C@@H]3CCN(Cc4cc5c(cc43)OCO5)C(=O)[C@H]2O)O[C@H](CO)[C@H]1OC
CHEMBL4127328,1,424.0,nM,CHEMBL364,CHEMBL4125214,N#Cc1ccc(-c2ccnc3ccc(-c4cncc(S(N)(=O)=O)c4)nc23)cc1
CHEMBL295786,0,100000.0,nM,CHEMBL364,CHEMBL1121088,CN(C)CCCN1C(=O)c2cccc3cccc(c23)C1=O
CHEMBL458214,1,1.9,nM,CHEMBL364,CHEMBL1036670,CCOC(=O)/N=C(\N)Nc1ccc(-c2ccc(-c3ccc(N/C(N)=N/C(=O)OCC)cn3)cc2)nc1
CHEMBL4791716,1,710.0,nM,CHEMBL364,CHEMBL4705120,CC(=O)Nc1ccccc1C(=O)C(=O)NCCNc1ccnc2cc(Cl)ccc12
CHEMBL606339,0,15000.0,nM,CHEMBL364,CHEMBL730079,CCN1C(=O)c2ccccc2Sc2ccc(NC(=O)NCc3ccccc3Cl)cc21
CHEMBL605945,1,615.0,nM,CHEMBL364,CHEMBL1040691,CCCCCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)C1c1ccc(OC)c(Br)c1
CHEMBL1081381,0,72300.0,nM,CHEMBL364,CHEMBL1101400,COc1cc(-c2cc(=O)oc3cc(OC)c(OC)c(OC)c23)cc(OC)c1OC
CHEMBL3759887,1,60.0,nM,CHEMBL364,CHEMBL3761500,CC(CCNCC12CC3CC(CC(C3)C1)C2)Nc1c(F)cnc2ccccc12
CHEMBL5070756,1,53.0,nM,CHEMBL364,CHEMBL5038388,CNCCNC(=O)c1cc2c([nH]c3c(C)cccc32)c(-c2ccc(Cl)c(Cl)c2)n1.Cl
CHEMBL6168111,1,0.52,nM,CHEMBL364,CHEMBL6109949,CC[C@H](C)/C=C/C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC1CCCCC1)C(=O)N[C@H](C(=O)NC(C)(C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NCCC(=O)N[C@@H](C)CN(C)C)[C@H](O)C(C)C
CHEMBL580571,1,37.7,nM,CHEMBL364,CHEMBL1040692,CCOC(=O)C(=O)N1c2ccc(C)cc2-c2c(ssc2=S)C1(C)C
CHEMBL2063970,0,25000.0,nM,CHEMBL364,CHEMBL2067438,Cc1nc2c(S(=O)(=O)c3ccccc3)cc3cc(F)ccc3c2s1
CHEMBL588133,1,8.29,nM,CHEMBL364,CHEMBL1040692,Cc1ccn2c(NC(C)(C)CC(C)(C)C)c(-c3ccccc3OC(=O)C3CCCC3)nc2c1
CHEMBL5424041,1,25.0,nM,CHEMBL364,CHEMBL6128060,CCOC(=O)c1nn(CCNc2ccnc3cc(Cl)ccc23)c2c1C(c1ccco1)C(C#N)=C(N)O2
CHEMBL449170,0,28000.0,nM,CHEMBL364,CHEMBL978458,C=C[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O[C@@H]5OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]5OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL4853411,1,81.0,nM,CHEMBL364,CHEMBL4808462,CC(C)Oc1nncc(-c2cnnc(SCCN(C)C)n2)n1
CHEMBL558355,1,106.0,nM,CHEMBL364,CHEMBL1775724,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)NC(C)c2cccc3ccccc23)[C@H](C)[C@@H](O)[C@]1(C)O
CHEMBL4436604,1,24.0,nM,CHEMBL364,CHEMBL4326762,CCC(C)[C@H](Nc1ccnc2cc(Cl)ccc12)C(=O)NCCNc1ccnc2cc(Cl)ccc12
CHEMBL2030031,1,139.0,nM,CHEMBL364,CHEMBL2033107,Cc1c(-c2ccc(Cc3ccc(OC(F)(F)F)cc3)cc2)[nH]c2cc(O)ccc2c1=O
CHEMBL421088,1,267.5,nM,CHEMBL364,CHEMBL1040691,O=C1c2ccccc2-c2nnc(-c3ccccc3)cc21
CHEMBL4580177,1,250.0,nM,CHEMBL364,CHEMBL4310136,O=C(c1ccnc(Nc2nc3cnc(-c4ccc(F)c(C(F)(F)F)c4)cc3[nH]2)c1)N1C[C@H]2CC[C@@H](C1)N2
CHEMBL36584,0,128500.0,nM,CHEMBL364,CHEMBL880957,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2OC)cc1
CHEMBL158639,1,0.0,nM,CHEMBL364,CHEMBL1217000,CCCC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1
CHEMBL5205711,0,42100.0,nM,CHEMBL364,CHEMBL5097869,C/C=C1/COC(=O)c2c1cc1n(c2=O)CCc2c-1[nH]c1c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc21
CHEMBL4227123,0,33800.0,nM,CHEMBL364,CHEMBL4223066,CCN(CC)c1ccc2cc(C3=NN(c4ccccc4)C(c4ccc(F)cc4)C3)c(=O)oc2c1
CHEMBL525309,1,924.73,nM,CHEMBL364,CHEMBL1054503,CSc1nccc(-c2ccc3ccnc(N)c3c2)n1
CHEMBL534143,1,713.62,nM,CHEMBL364,CHEMBL1054503,CCOc1cc(C)ccc1NC1CCN(CCCCNC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)CC1
CHEMBL533520,1,807.35,nM,CHEMBL364,CHEMBL1054503,COc1ccccc1/C=C/C(=O)NCCC1CCN(CCCCCNC(=O)/C=C/c2ccc(Cl)c(Cl)c2)CC1
CHEMBL3289670,1,3.9,nM,CHEMBL364,CHEMBL3296345,Cc1cc(Nc2ccc(C(F)(F)F)c(F)c2)n2nc(C(C)(F)F)nc2n1
CHEMBL1834969,1,9.0,nM,CHEMBL364,CHEMBL1837547,COc1cccc(CNCCCNc2ccnc3cc(-c4ccccc4)ccc23)c1O
CHEMBL4172351,1,120.0,nM,CHEMBL364,CHEMBL4142730,O=C1c2cccc(F)c2C(=O)N1CCCCCCCCNc1ccnc2cc(Cl)ccc12
CHEMBL463008,0,17000.0,nM,CHEMBL364,CHEMBL978458,CCCCCCCCCCCC(=O)NCCc1cc(Br)c(O)c(Br)c1
CHEMBL597953,1,800.14,nM,CHEMBL364,CHEMBL1054503,CCc1c(CCNCCCCCCNCCc2ccccc2)ccc(OC)c1OC.Cl
CHEMBL546885,1,495.82,nM,CHEMBL364,CHEMBL1054503,CC(Nc1nc(Nc2ccc(F)cc2)nc(SCC(N)=O)n1)c1ccccc1
CHEMBL2322506,1,49.6,nM,CHEMBL364,CHEMBL2327114,Cn1c2nc3ccccc3c-2c(NCCCN)c2cc(F)ccc21
CHEMBL1916912,0,27100.0,nM,CHEMBL364,CHEMBL1917971,COc1ccc2[nH]c3nc(SCC(=O)Nc4nc(C(C)(C)C)cs4)nnc3c2c1
CHEMBL602401,1,253.4,nM,CHEMBL364,CHEMBL1040692,Cc1cccn2c(NCc3ccccc3)c(-c3ccccc3OC(=O)CCCCl)nc12
CHEMBL598855,1,140.6,nM,CHEMBL364,CHEMBL3268861,OCCNc1nc2ccccc2c2[nH]c3ccccc3c12
CHEMBL533544,1,837.32,nM,CHEMBL364,CHEMBL1054503,COc1cc(C)nc2ccc(NC(=O)Nc3ccccc3[N+](=O)[O-])cc12
CHEMBL578270,1,369.0,nM,CHEMBL364,CHEMBL1040692,O=C(NCc1ccccc1)c1cnc(NCCCn2ccnc2)nc1Nc1ccccc1
CHEMBL4079091,1,45.0,nM,CHEMBL364,CHEMBL4004685,CC1=C[C@@H]2[C@@H](C(C)C)CC[C@@](C)(C#N)[C@@H]2CC1
CHEMBL437765,1,550.0,nM,CHEMBL364,CHEMBL3392944,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
CHEMBL590663,0,15000.0,nM,CHEMBL364,CHEMBL730080,CC(=O)c1cccc(CN2CCN(CC(C)C)C(CCO)C2)c1
CHEMBL3234081,1,107.0,nM,CHEMBL364,CHEMBL3241686,CN(C)c1cccc(-c2ccc3ncc(-c4ccc(S(C)(=O)=O)cc4)n3n2)c1
CHEMBL530849,1,229.18,nM,CHEMBL364,CHEMBL1054503,Cl.O=C1CSc2ccc(CNC3CCN(CCc4c(Cl)cnc5ccc(Cl)cc45)CC3)nc2N1
CHEMBL600471,0,15000.0,nM,CHEMBL364,CHEMBL730080,N#Cc1ccc(Cn2c(=O)n(CCCC(=O)NCc3ccccc3)c(=O)c3sccc32)cc1
CHEMBL3144162,1,147.0,nM,CHEMBL364,CHEMBL1832685,Cl.Cl.S=C(NCCCNCCCCCCCNCCCNC(=S)NCCC(c1ccccc1)c1ccccc1)NCCC(c1ccccc1)c1ccccc1
CHEMBL89140,1,790.0,nM,CHEMBL364,CHEMBL761151,COc1ccc(C2OOC(c3ccc(OC)cc3)OO2)cc1
CHEMBL4216623,1,29.0,nM,CHEMBL364,CHEMBL4189347,COc1ccc(Nc2cc3[nH]c(-c4cccc(C(F)(F)F)c4)nc3cn2)nc1
CHEMBL530127,1,948.15,nM,CHEMBL364,CHEMBL1054503,O=C(NCc1cccc2ccccc12)[C@@H]1CCCN1C(=O)c1ccc(O)c(-c2ccc(Cl)c(Cl)c2)c1
CHEMBL590687,0,15000.0,nM,CHEMBL364,CHEMBL730079,CCC1CCCCN1S(=O)(=O)c1ccc(C(=O)NNc2nc3c(C)cccc3s2)cc1
CHEMBL582629,1,540.01,nM,CHEMBL364,CHEMBL1054503,CC(C)N1CCN(CCCCNc2c3ccccc3nc3ccccc23)CC1.Cl
CHEMBL2164262,1,130.0,nM,CHEMBL364,CHEMBL2167525,CN(O)C(=O)COC(c1ccc(F)c(F)c1)P(=O)(O)O
CHEMBL6151966,1,620.0,nM,CHEMBL364,CHEMBL6087742,Clc1ccc2c(NCCn3cc(-c4ccccn4)nn3)ccnc2c1
CHEMBL3637889,1,100.0,nM,CHEMBL364,CHEMBL3832778,O=C(NCCN1CCCC1)c1cc(NCCN2CCOCC2)nc2ccc(Cl)cc12
CHEMBL548106,1,823.62,nM,CHEMBL364,CHEMBL1054503,COc1ccc2nccc(N3CCCN(CCNS(=O)(=O)c4ccc5c(c4)NC(=O)CS5)CC3)c2n1.Cl
CHEMBL3416991,1,35.0,nM,CHEMBL364,CHEMBL3419214,Cc1ccc(-c2cc3nc(NC(C)(C)C)[nH]c(=O)c3s2)cc1.Cl
CHEMBL5278334,1,2.4,nM,CHEMBL364,CHEMBL5246793,C[C@H]1[C@H](CC(C[C@H]2O[C@@H]3O[C@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)C(=O)O)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3
CHEMBL1917679,0,42540.0,nM,CHEMBL364,CHEMBL1919572,NCc1csc(NC(=O)c2cccnn2)n1
