molecule_chembl_id,rdkit_canonical_smiles,pIC50,pIC50_range,n_measurements,target_chembl_id,assay_chembl_id
CHEMBL3355786,CCOC(=O)c1cc2cc(N3CCN(C(=O)Nc4ccc(OC)cc4)CC3)ccc2o1,5.134896025358872,0.0,1,CHEMBL3430898,CHEMBL3390735
CHEMBL1611838,CNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2,5.795608668080701,0.0,1,CHEMBL1287620,CHEMBL2354305
CHEMBL4559689,CC(C)=C/C=C\[C@H](C)[C@H]1CC[C@]2(C)C[C@H]3[C@@H]4/C(=C\C=C\12)C(=O)N[C@]4(O)C[C@@]3(C)O,4.4089353929735005,0.0,1,CHEMBL4295521,CHEMBL4390593
CHEMBL565223,COC(=O)[C@H](C)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.229999745811777,0.0,1,CHEMBL360,CHEMBL1030449
CHEMBL3466744,Cc1nc(-c2ccc(Cl)s2)sc1C(=O)N(C)CC(N)=O,4.434213047406988,0.1505170040780354,2,CHEMBL4105939,CHEMBL4649965
CHEMBL4565976,C[C@H]1OC(=O)[C@@H](Cc2ccccc2)OC(=O)[C@H](C)[C@H](O)[C@H](Cc2cccnc2)NC(=O)[C@H]1NC(=O)c1ncccc1O,4.535808629359001,0.0,1,CHEMBL1849,CHEMBL4380941
CHEMBL6092053,C=CC(=O)Nc1cc(C(F)(F)F)cc2c(=O)nc(N3CCC4(CC3)OC[C@H](C)O4)sc12,5.165579296318468,0.0,1,CHEMBL3804751,CHEMBL6075288
CHEMBL5440385,O=c1[nH]cnc2c(Sc3ccccc3CP(=O)([O-])[O-])c[nH]c12.[Na+].[Na+],6.7544873321858505,0.0,1,CHEMBL1169594,CHEMBL5341494
CHEMBL402834,Oc1ccc([C@@H]2CC(c3ccccc3O)=NN2C(=S)Nc2ccccc2)cc1,5.4604093769761874,0.1249387366082999,2,CHEMBL360,CHEMBL932548
CHEMBL3461870,CN1CCN(C(=O)c2cnsn2)c2ccc(F)cc21,4.171127454334708,0.0,1,CHEMBL360,CHEMBL4649971
CHEMBL3454259,CN1CCC(NC(=O)c2cc(F)cc(Cl)c2O)C1=O,4.533478332685499,0.2729275918721709,2,CHEMBL4105939,CHEMBL4649965
CHEMBL4126901,Fc1ccccc1-c1cc(CNCCc2ccc(Br)cc2)c2cnc3cc(Cl)ccc3n12,4.318758762624412,0.0,1,CHEMBL1849,CHEMBL4122774
CHEMBL4580793,COc1cc2c(=O)c(C(=O)O)cn(C)c2c2nnn(C)c12,4.559090917934782,0.0,1,CHEMBL3430898,CHEMBL4327479
CHEMBL4454060,CCOC(=O)C1=C(C)Oc2nc(C)n(Cc3cn([C@@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)nn3)c(=O)c2C1c1ccc(N(C)C)cc1,4.4943074925878,0.0,1,CHEMBL4295521,CHEMBL4372872
CHEMBL3355804,S=C(Nc1ccc(Cl)cc1)N1CCN(c2nsc3ccccc23)CC1,5.375717904164332,0.0,1,CHEMBL3430898,CHEMBL3390735
CHEMBL5571659,COc1ccc(C(=O)CSc2nc3ccccc3c(=N)n2-c2ccccc2)cc1,4.958607314841775,0.0,1,CHEMBL3879870,CHEMBL5552569
CHEMBL1807085,COc1ccc(/C=C/C(=O)N(/N=N/c2cc(C(F)(F)F)ccc2Cl)c2cc(C(F)(F)F)ccc2Cl)c(OC)c1,4.140681534902884,0.0,1,CHEMBL360,CHEMBL3239483
CHEMBL3883383,Cc1ccc(NC(=S)N2CCN(c3nc(=O)c4cc([N+](=O)[O-])ccc4s3)CC2)cc1,6.0998477112219005,0.0273231272112344,2,CHEMBL3430898,CHEMBL3875318
CHEMBL3912943,COc1ccc(NC(=O)C2CCN(S(=O)(=O)c3cn(C(C)C)cn3)CC2)c(OC)c1,5.468521082957745,0.0,1,CHEMBL3988585,CHEMBL3887425
CHEMBL576515,OC[C@H]1O[C@@H](n2ccc3c(-c4cccnc4)ncnc32)[C@H](O)[C@@H]1O,6.0,0.0,1,CHEMBL4105883,CHEMBL3135672
CHEMBL4170233,COc1ccc(-n2cc(Cn3ncc4c3CCN(C(=O)Nc3ccccc3)C4)nn2)cc1,5.995678626217358,0.0,1,CHEMBL6069,CHEMBL4132739
CHEMBL2017723,c1ccc(CNc2nccc(Nc3cc(C4CC4)[nH]n3)n2)cc1,6.145693958198919,0.0,1,CHEMBL1908385,CHEMBL2020901
CHEMBL2017738,CN(C)[C@@H]1CCN(c2cc(Nc3ccccn3)nc(-c3cccc(C#N)c3)n2)C1,5.701146923590294,0.0,1,CHEMBL1908385,CHEMBL2020901
CHEMBL3485493,CCCOC(C)Cn1ccc2[nH]c(=O)c(C#N)cc2c1=O,4.740919998821179,0.3910587233347904,2,CHEMBL4105939,CHEMBL4649965
CHEMBL3502967,CNC(=O)c1cc2c(nc1NCC(C)C)CCN(CC1CC1)CC2.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.609063550306034,0.1364215467926701,2,CHEMBL4105939,CHEMBL4649965
CHEMBL3884530,O=C(Nc1ccccc1)N1CCN(c2nc(=O)c3cc(Cl)ccc3s2)CC1,4.756713853916554,0.0,1,CHEMBL3430898,CHEMBL3875318
CHEMBL4474216,CSc1ccc(C(SCC(=O)NO)P(=O)(O)O)cc1,7.0,0.0,1,CHEMBL5630,CHEMBL4407818
CHEMBL389515,CCCCCCN(CCCCCC)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.1399999760652255,0.0,1,CHEMBL360,CHEMBL914626
CHEMBL5424391,CC(C)Oc1ccc(Sc2c[nH]c3c(=O)[nH]cnc23)c(/C=C/P(=O)([O-])[O-])c1.[Na+].[Na+],8.397940008672037,0.0,1,CHEMBL1169594,CHEMBL5341494
CHEMBL518077,O=CN(O)C[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1c1nc2ccccc2o1,6.79317412396815,0.0,1,CHEMBL5765,CHEMBL1014575
CHEMBL5632639,Cc1cc(=O)oc2cc(OCc3cn(Cc4ccc(Oc5ccccc5)c(O)c4)nn3)ccc12,6.688246138944246,0.0,1,CHEMBL1849,CHEMBL5626588
CHEMBL2151190,Cn1nc(-c2ccc3c(c2)OCO3)nc2c(=O)n(C)c(=O)nc1-2,6.357535479757878,0.0,1,CHEMBL3988584,CHEMBL3887424
CHEMBL3125242,CCc1cc(C(=O)N[C@@H]2C[C@@H](C(=O)NCc3ccc(F)c(F)c3)N(C(=O)c3coc4ccccc34)C2)n(C)n1,8.045757490560675,0.0,1,CHEMBL1849,CHEMBL3132000
CHEMBL3927142,O=C(CN1C(=O)C2(OCCO2)c2ccccc21)c1ccccc1,6.481486060122113,0.0,1,CHEMBL3879870,CHEMBL3865749
CHEMBL1973996,O=C(O)c1nc2ccc(C(F)(F)F)cc2nc1NCc1ccc(F)cc1,7.142667503568732,0.0,1,CHEMBL3804751,CHEMBL4371330
CHEMBL3121927,NC(=O)c1c(NC(=O)c2ccc([N+](=O)[O-])o2)sc2c1CCN(C(=S)Nc1ccc([N+](=O)[O-])cc1)C2,4.727694155597914,0.0,1,CHEMBL6069,CHEMBL3123111
CHEMBL1320111,COc1ccc(N2C(=O)C(Cl)=C(Nc3ccccc3O)C2=O)cc1,4.27083521030723,0.0,1,CHEMBL1293297,CHEMBL1614471
CHEMBL3393959,O=C(c1ccc(Cl)cc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,5.772113295386326,0.0,1,CHEMBL1849,CHEMBL3395431
CHEMBL4462640,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccccc1C(F)(F)F,4.236572006437063,0.0,1,CHEMBL4295521,CHEMBL4388634
CHEMBL3742062,COc1cnc2ccc(=O)n(CCN3CCN(C(=O)Nc4ccc(Cl)cc4)CC3)c2c1,6.494850021680094,0.0,1,CHEMBL3430898,CHEMBL3745429
CHEMBL565087,CSCC[C@H](NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1)C(=O)NN,5.180000294489514,0.0,1,CHEMBL360,CHEMBL1030449
CHEMBL1096602,CO[C@H]1[C@H](O[C@@H]2c3c(cc4c(c3O)C(=O)c3c(O)cccc3C4=O)C(=O)[C@@](C)(O)[C@H]2OC)O[C@@H](C)[C@H](O)[C@H]1O,5.769551078621726,0.0,1,CHEMBL360,CHEMBL3579500
CHEMBL3127044,Cc1ncnc2c1c(Br)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4.681936665037238,0.0,1,CHEMBL360,CHEMBL3129228
CHEMBL3765386,Cc1nc2sccn2c1C(=O)NCc1ccccc1,5.97469413473523,0.0,1,CHEMBL6069,CHEMBL3766329
CHEMBL2017719,N#Cc1cccc(-c2nccc(Nc3cc(C4CC4)[nH]n3)n2)c1,7.060480747381382,0.0,1,CHEMBL1908385,CHEMBL2020901
CHEMBL3125252,CCc1cc(C(=O)N[C@@H]2C[C@@H](C(=O)Nc3ccn(C)n3)N(C(=O)c3coc4ccccc34)C2)n(C)n1,8.154901959985743,0.0,1,CHEMBL1849,CHEMBL3132000
CHEMBL3628442,NNC(=O)c1cnc2ccc(F)cc2c1Nc1ccc(OCCCN2CCOCC2)cc1,4.669180533504163,0.0,1,CHEMBL3430898,CHEMBL3630322
CHEMBL3125279,CCc1cc(C(=O)N[C@@H]2C[C@@H](C(N)=O)N(C(=O)c3coc4ccccc34)C2)n(C)n1,7.920818753952375,0.0,1,CHEMBL1849,CHEMBL3132000
CHEMBL297453,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,4.962175249411658,0.0,1,CHEMBL6065,CHEMBL5234352
CHEMBL228123,O=C(NNc1ccc(F)cc1)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.949999401714238,0.0,1,CHEMBL360,CHEMBL914626
CHEMBL3752724,O=S(=O)(Nc1ccc(Nc2c3ccccc3nc3ccc(Cl)cc23)cc1)c1ccccc1,5.036212172654444,0.0,1,CHEMBL3430898,CHEMBL3758003
CHEMBL3403258,Cc1ccc(NC(=O)NC2CCN(c3cc(C)nc4ccc(F)cc34)CC2)cc1,5.054039296422431,0.0,1,CHEMBL3430898,CHEMBL3405737
CHEMBL5425922,CC(=O)Nc1ccc(COc2ccc(OS(=O)(=O)F)cc2)cc1,5.886056647693163,0.0,1,CHEMBL360,CHEMBL5359021
CHEMBL264176,CCCCCCc1ccc(Oc2ccccc2NC(C)=O)c(O)c1,4.499834150590188,2.61966830247904,2,CHEMBL1849,CHEMBL936672
CHEMBL3403266,Cc1cc(N2CCC(NC(=S)Nc3ccccc3)CC2)c2ccccc2n1,5.026872146400302,0.0,1,CHEMBL3430898,CHEMBL3405737
CHEMBL3447706,CC(C)C[C@H](N)COc1cccc(F)c1Oc1ccc(Cl)cc1,4.688457617690293,0.0,1,CHEMBL360,CHEMBL4649971
CHEMBL497740,Cc1c(C(=O)/C=C/c2ccccc2)[n+]([O-])c2ccccc2[n+]1[O-],5.323870140421429,0.17459626796873,2,CHEMBL360,CHEMBL1251034
CHEMBL550334,COc1ccc(Cl)cc1NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,5.39040559077478,0.0,1,CHEMBL1849,CHEMBL1059058
CHEMBL5282194,CN1CCN(c2ccc(Nc3nccc(-c4cccc([N+](=O)[O-])c4)n3)cc2C(F)(F)F)CC1,5.920818753952375,0.0,1,CHEMBL1908385,CHEMBL5229239
CHEMBL3403253,COc1ccc(NC(=O)NC2CCN(c3cc(C)nc4ccc(OC)cc34)CC2)cc1,5.23210238398191,0.0,1,CHEMBL3430898,CHEMBL3405737
CHEMBL258440,COc1cc([C@@H]2CC(c3ccc(O)cc3O)=NN2C(=S)Nc2ccccc2OC)ccc1O,4.27603356720391,0.0327925133963074,2,CHEMBL360,CHEMBL932548
CHEMBL3446762,CN(C)S(=O)(=O)N1CCCCCC1c1cc(-c2ccc(F)cc2)no1,4.075000279575652,0.0,1,CHEMBL360,CHEMBL4649971
CHEMBL2024337,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(CC(=O)c1ccccc1F)C(=O)O,6.690369832574102,0.0,1,CHEMBL1275214,CHEMBL2027819
CHEMBL3928317,O=[N+]([O-])c1cccc(S(=O)(=O)Nc2ccc(-c3nc4cc(NS(=O)(=O)c5cccc([N+](=O)[O-])c5)ccc4o3)cc2)c1,5.040958607678906,0.0,1,CHEMBL4295521,CHEMBL4388634
CHEMBL3331408,Cc1ccc(N(Cc2cn(Cc3ccccc3)nn2)C2=CC(=O)c3ccccc3C2=O)cc1,4.769551078621726,0.0,1,CHEMBL360,CHEMBL3367829
CHEMBL3488107,Cc1noc(NC(=O)c2cccc(Br)c2)n1,4.667507581638353,0.2558783434316609,2,CHEMBL360,CHEMBL4649971
CHEMBL1642653,OC[C@H]1O[C@@H](n2ccc3c(-c4cccc5c4oc4ccccc45)ncnc32)[C@H](O)[C@@H]1O,5.628932137728264,0.0,1,CHEMBL4105883,CHEMBL3135672
CHEMBL5220166,CN1C(=O)C(=Cc2cc(-c3cc(Cl)c(O)c(Cl)c3)ccc2OCc2ccc(Cl)cc2)C(=O)N(C)C1=S,4.849857838151442,0.0,1,CHEMBL4540,CHEMBL5216850
CHEMBL522461,COc1ccccc1-c1cc(=O)n2nc(C)c(-c3ccc(Br)cc3)c2[nH]1,4.271646217978772,0.0,1,CHEMBL5091,CHEMBL989742
CHEMBL5424265,COc1ccc(-c2noc(C(=O)NCCc3ccc(C(=O)N4CC(F)C4)cc3)n2)cc1OC,6.522878745280337,0.0,1,CHEMBL4105939,CHEMBL5375438
CHEMBL498090,Cc1c(C(=O)/C=C/c2ccc(Cl)cc2)[n+]([O-])c2ccccc2[n+]1[O-],5.578396073130169,0.0,1,CHEMBL360,CHEMBL1251034
CHEMBL4226192,COC(=O)/C=C/C(=O)c1ccc(OC)cc1,4.510041520575165,1.0969100130080562,4,CHEMBL4295587,CHEMBL4258184
CHEMBL1916853,N=C(NO)N1N=C(c2ccccc2O)C[C@H]1c1ccccc1O,4.463324148806549,0.0630517457470887,2,CHEMBL360,CHEMBL1918205
CHEMBL3753969,CN(C)CCC(O)(c1cccc(Br)c1)C1c2cc3ccccc3nc2OCC/C=C\CCOc2nc3ccccc3cc21,8.0,0.0,1,CHEMBL2364166,CHEMBL3757365
CHEMBL1398944,O=C1C(Cl)=C(Nc2ccccc2O)C(=O)N1CCc1ccccc1,4.069152808317503,0.0,1,CHEMBL1293297,CHEMBL1614471
CHEMBL2017714,Fc1ccc(-c2nccc(Nc3cc(C4CC4)[nH]n3)n2)cc1,6.425968732272281,0.0,1,CHEMBL1908385,CHEMBL2020901
CHEMBL5277858,O=C(CCC(F)(F)F)N1CCC(c2cncc(Cl)c2)C1,8.0,0.0,1,CHEMBL360,CHEMBL5246902
CHEMBL4290098,CC(C)=CCc1c(O)ccc(C(=O)[C@@H]2[C@@H](c3ccc(O)cc3O)CC(C)=C[C@H]2c2c(O)cc(O)c3c(=O)c(CC=C(C)C)c(-c4ccc(O)cc4O)oc23)c1O,6.439997673226633,0.6168837676449863,3,CHEMBL4542,CHEMBL4253917
CHEMBL4463085,O=S(=O)(Nc1ccc2oc(-c3ccc(NS(=O)(=O)c4ccc(Cl)s4)cc3)nc2c1)c1cccs1,5.292429823902063,0.0,1,CHEMBL4295521,CHEMBL4388634
CHEMBL4557069,CC1(c2ccc(S(N)(=O)=O)cc2)NC(=O)N(CC(=O)c2ccc(F)c(C(F)(F)F)c2)C1=O,7.199970640755866,0.0,1,CHEMBL3804751,CHEMBL4406692
CHEMBL3884648,O=c1nc(N2CCN(Cc3ccc(Cl)cc3)CC2)sc2ccc(C(F)(F)F)cc12,5.413412695328245,0.0,1,CHEMBL3430898,CHEMBL3875318
CHEMBL5432673,CCCN(C)c1ccc(CN2[C@@H]3CC[C@H]2CC(Oc2cccc(Oc4ccccc4)c2)C3)cc1,4.568636235841013,0.0,1,CHEMBL4879548,CHEMBL5347778
CHEMBL4447540,CCOC(=O)NC(=O)c1ccsc1NC(=O)c1nc2cnccc2s1,7.0,0.0,1,CHEMBL3804751,CHEMBL4371338
CHEMBL217594,CN(Cc1c2ccccc2cc2ccccc12)C(=O)C1CC(=O)N(C2CCCCC2)C1,6.1249387366083,0.0,1,CHEMBL1849,CHEMBL907779
CHEMBL3628459,O=C(O)c1cnc2ccccc2c1Nc1ccc(NCCCN2CCOCC2)cc1,5.254925208417943,0.0,1,CHEMBL3430898,CHEMBL3630322
CHEMBL1583879,COc1ccc2c(c1OC)C(=O)OC2Nc1nc(-c2ccc(-c3ccccc3)cc2)cs1,5.216239304256076,0.0,1,CHEMBL1287620,CHEMBL2354305
CHEMBL3331418,Cc1ccc(N(Cc2cn(C3=CC(=O)c4ccccc4C3=O)nn2)C2=CC(=O)c3ccccc3C2=O)cc1,4.544089759617257,0.0,1,CHEMBL360,CHEMBL3367829
CHEMBL4069096,CCc1ccc(N2C(=O)C3CN(C)C4(C(=O)c5ccccc5C4=O)C3C2=O)cc1,4.659357622439295,0.0,1,CHEMBL360,CHEMBL4022472
CHEMBL3330951,O=C(NNC(=S)Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,6.309998953116936,0.0,1,CHEMBL360,CHEMBL3380429
CHEMBL12131,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,5.113509274827518,0.0,1,CHEMBL4295665,CHEMBL5109850
CHEMBL4541469,O=C(CN1C(=O)/C(=C\c2ccc(F)cc2)SC1=S)c1ccccc1,4.259637310505756,0.0,1,CHEMBL1849,CHEMBL4481956
CHEMBL1904209,CC(=O)O.Nc1nc(N)c2c(ccc3c2ccn3Cc2cccc([N+](=O)[O-])c2)n1,8.221848749616356,0.0,1,CHEMBL6065,CHEMBL5234358
CHEMBL5406221,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCC[C@@H](N)C1,5.100226346437193,0.7625194273698401,2,CHEMBL4662931,CHEMBL5379299
CHEMBL3754648,C=CCOc1nc2ccccc2cc1C(c1cc2ccccc2nc1OCC=C)C(O)(CCN(C)C)c1ccccc1,7.397940008672037,0.0,1,CHEMBL2364166,CHEMBL3757365
CHEMBL3331410,O=C1C=C(N(Cc2cn(Cc3ccccc3)nn2)c2ccc(Cl)cc2)C(=O)c2ccccc21,5.58838029403677,0.0,1,CHEMBL360,CHEMBL3367829
CHEMBL3912547,O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4cccc5nsnc45)ccc3o2)cc1)c1cccc2nsnc12,5.154901959985743,0.0,1,CHEMBL4295521,CHEMBL4388634
CHEMBL3121938,COc1ccc(NC(=O)N2CCc3c(sc(NC(=O)c4ccc([N+](=O)[O-])s4)c3C(N)=O)C2)cc1,4.838631997765025,0.0,1,CHEMBL6069,CHEMBL3123111
CHEMBL5272069,O=C(CCC(F)(F)F)N1CC(c2cccc(Cl)c2)C1,8.0,0.0,1,CHEMBL360,CHEMBL5246902
CHEMBL3493856,O=C(O)c1csc(S(=O)(=O)Nc2cccc(OCC(F)(F)F)c2)c1,4.567396226276312,0.2472608818637347,2,CHEMBL4105939,CHEMBL4649965
CHEMBL3637788,NCC(c1cccs1)S(=O)(=O)c1ccccc1,5.300000202445418,0.0,1,CHEMBL613086,CHEMBL3637832
CHEMBL3951335,O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4ccc5ncsc5c4)ccc3o2)cc1)c1ccc2ncsc2c1,4.698970004336019,0.0,1,CHEMBL4295521,CHEMBL4388634
CHEMBL264175,CCCCCCc1ccc(Oc2ccc(N)cc2)c(O)c1,4.499968655234118,5.519337310543277,2,CHEMBL1849,CHEMBL936672
CHEMBL441861,COc1ccc(OC)c(C(=O)/C=C/c2ccc3ccccc3c2)c1,5.075720713938118,0.0,2,CHEMBL4542,CHEMBL953321
CHEMBL1911286,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(OS(=O)(=O)c4ccc(C)cc4)c4c(c3C2=O)C(=O)C=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,7.67778070526608,0.0,1,CHEMBL2006,CHEMBL1914226
CHEMBL4218889,N#C/C(=C\c1ccc(O)cc1O)c1nc2ccccc2s1,4.634699251362012,0.0,1,CHEMBL2259247,CHEMBL4178649
CHEMBL3927499,O=C(CN1C(=O)C2(OCCO2)c2ccccc21)c1cccc(Br)c1,6.267606240177032,0.0,1,CHEMBL3879870,CHEMBL3865749
CHEMBL3637829,Cc1c(C(=O)NCCOc2ccccc2)[nH]c2c1C(=O)CCC2,5.100000128334196,0.0,1,CHEMBL613086,CHEMBL3637832
CHEMBL409618,CC[C@H](C)[C@H](NC(=O)N[C@H]1CCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)CC)NC1=O)C(=O)O,5.136677139879544,0.0,1,CHEMBL4540,CHEMBL854513
CHEMBL5289282,COc1ccc(NC(=O)c2cc3sc(N4CCOCC4)nc3s2)cc1,6.318194010053928,0.7191733904243058,2,CHEMBL360,CHEMBL5223484
CHEMBL3967657,CC(C)c1cccc(N(C)S(=O)(=O)c2ccc3[nH]c(=O)c(=O)[nH]c3c2)c1,6.638272163982407,0.0,1,CHEMBL3879870,CHEMBL5732838
CHEMBL5417997,CCNc1cccc(Nc2c(CC)cc(S(=O)(=O)NCC)cc2CC)n1,6.0,0.0,1,CHEMBL5465373,CHEMBL5363736
CHEMBL4460948,O=C(O)c1ccc(/C=N/Nc2nc(-c3ccc(Cl)cc3Cl)cs2)cc1,4.563837352959244,0.0,1,CHEMBL4105844,CHEMBL4374802
CHEMBL2367685,COC1=C(Br)C[C@]2(OC=C1Br)ON=C(C(=O)NCCOc1c(Br)cc(C(O)CN)cc1Br)[C@@H]2O,4.585026652029182,0.0,1,CHEMBL3703,CHEMBL752054
CHEMBL3911185,CCc1cccc(N(C)S(=O)(=O)c2ccc3[nH]c(=O)c(=O)[nH]c3c2)c1,7.568636235841013,0.0,1,CHEMBL3879870,CHEMBL5732838
CHEMBL5629913,Cc1cc(N)n(Cc2nnc(Nc3ccn(Cc4c(F)cccc4Cl)n3)s2)n1,7.299988937677887,0.0,1,CHEMBL1849,CHEMBL5623729
CHEMBL3330940,O=C(NNC(=O)C12CC3CC(CC(C3)C1)C2)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.710001024518514,0.0,1,CHEMBL360,CHEMBL3380429
CHEMBL3637810,CC(C)N(C(=O)CNc1ccccc1Nc1ccccc1)c1ccccc1,5.200000237109354,0.0,1,CHEMBL613086,CHEMBL3637832
CHEMBL4105458,Cl.NCC1OB(O)c2c(OCCO)ccc(Br)c21,6.823908740944319,0.0,1,CHEMBL4105844,CHEMBL4020311
CHEMBL3355799,O=C(Nc1ccc([N+](=O)[O-])cc1)N1CCN(c2nsc3ccccc23)CC1,4.913640169325252,0.0,1,CHEMBL3430898,CHEMBL3390735
CHEMBL3343873,O=C(Cn1c(=O)oc2ccccc21)Nc1cc(Cl)ccc1Cl,4.65521487736734,0.0,1,CHEMBL1849,CHEMBL3389875
CHEMBL571978,OC[C@H]1O[C@@H](n2ccc3c(-c4ccc[nH]4)ncnc32)[C@H](O)[C@@H]1O,5.692545067398617,2.8882641449618545,2,CHEMBL360,CHEMBL3135671
CHEMBL3477630,COc1cccc(-c2noc(-c3ccc(NCC(C)C)nc3)n2)c1OC,4.688021354043766,0.2317309897229309,2,CHEMBL4105939,CHEMBL4649965
CHEMBL1934935,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(F)cc1)c1ccc(O)cc1,5.128630656946402,0.0027389688381438,2,CHEMBL360,CHEMBL1936053
CHEMBL553248,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.710001024518514,0.0,1,CHEMBL360,CHEMBL1030449
CHEMBL1796120,CC1CCCN(CCCNC(=O)c2ccc3c(c2)N(Cc2ccccc2)C(=O)c2ccccc2S3(=O)=O)C1,2.769551078621726,0.0,1,CHEMBL1744527,CHEMBL1798854
CHEMBL3298696,CCCCCCCCCCC[C@H](O)[C@H](C)N,4.7121982700697735,0.0,1,CHEMBL360,CHEMBL3300340
CHEMBL1330152,CCn1c2ccc(C)cc2c2nc3cc(C(=O)O)ccc3nc21,3.7199682558612976,0.0,1,CHEMBL1293297,CHEMBL1614471
CHEMBL3403286,Cc1cc(N2CCC(NC(=S)Nc3ccc([N+](=O)[O-])cc3)CC2)c2cc(C(F)(F)F)ccc2n1,5.122628654130226,0.0,1,CHEMBL3430898,CHEMBL3405737
CHEMBL1911298,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(OS(=O)(=O)c4ccccc4)c4c(c3C2=O)C(=O)C(/C=N/N2CCN(C)CC2)=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,6.847711655616943,0.0,1,CHEMBL2006,CHEMBL1914226
CHEMBL3497786,Cl.Clc1cccc(N[C@H]2CCCN[C@H]2Cc2ccccc2)c1,5.141690234982526,0.0,1,CHEMBL360,CHEMBL4649971
CHEMBL4078760,CCOc1cc(Br)c2c(c1)B(O)OC2CN.Cl,6.585026652029182,0.0,1,CHEMBL4105844,CHEMBL4020311
CHEMBL5416452,CCCN(C)c1ccc(CN2CCC(COc3cccc(Nc4ccccc4C)c3)CC2)cc1,4.657577319177793,0.0,1,CHEMBL4879548,CHEMBL5347778
CHEMBL261355,CCCCCCc1ccc(Oc2ccc(CN3CCN(C)CC3)cc2)c(O)c1,4.499639286678836,4.02927857367917,2,CHEMBL1849,CHEMBL936672
CHEMBL3331421,Cc1ccc(N(Cc2cn(-c3cc4ccccc4oc3=N)nn2)C2=CC(=O)c3ccccc3C2=O)cc1,4.6221475809932455,0.0,1,CHEMBL360,CHEMBL3367829
CHEMBL2425395,N=C(N)NCCC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)O,3.8477116556169433,0.0,1,CHEMBL1667699,CHEMBL2429128
CHEMBL3126884,Nc1nc(N)c2c(-c3ccco3)cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,4.075720713938118,0.0,1,CHEMBL360,CHEMBL3129228
CHEMBL3335713,Br[Se]c1ccccc1,4.928117992693875,0.0,1,CHEMBL5291546,CHEMBL5234129
CHEMBL3199732,Cc1nc2ccccn2c1C(=O)N/N=C/c1ccccc1,5.313363730737707,0.0,1,CHEMBL6069,CHEMBL3365136
CHEMBL3741396,COc1cnc2ccc(=O)n(CCN3CCN(C(=S)Nc4ccc(Br)cc4)CC3)c2c1,6.309803919971486,0.0,1,CHEMBL3430898,CHEMBL3745429
CHEMBL3504713,COc1ccc(F)c(CN(CCCn2ccnc2)Cc2ccc(C)s2)c1.O=C(O)CC(O)(CC(=O)O)C(=O)O,4.580584152794661,0.0367464596094393,2,CHEMBL360,CHEMBL4649971
